gender,vertical,fabric_category,brand,usage,brick,product,sub_product,target_audience,fit,standard_size,barcode_size,garment_waist,inseam_length,to_fit_waist,across_shoulder,chest,front_length,to_fit_foot_length,outseam length,sleeve_length,outseam_length,Sleeve length,full_sleeve_length,half_sleeve_length,long_sleeve_length,short_sleeve_length,quarter_sleeve_length,to__waist,to__foot_length
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Jogger Trousers,Core,Regular,32,32/81cm,30.0,28.0,32.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Jogger Trousers,Core,Regular,34,34/86cm,32.0,28.0,34.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Jogger Trousers,Core,Regular,36,36/91cm,34.0,28.0,36.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Jogger Trousers,Core,Relaxed,28,28/71cm,27.0,28.5,28.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Jogger Trousers,Core,Relaxed,30,30/76cm,29.0,28.5,30.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Jogger Trousers,Core,Relaxed,32,32/81cm,31.0,28.5,32.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Jogger Trousers,Core,Relaxed,34,34/86cm,33.0,28.5,34.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Jogger Trousers,Core,Relaxed,36,36/91cm,35.0,28.5,36.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Jogger Trousers,Mature,Regular,28,28/71cm,26.0,28.0,28.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Jogger Trousers,Mature,Regular,30,30/76cm,28.0,28.0,30.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Jogger Trousers,Mature,Regular,32,32/81cm,30.0,28.0,32.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Jogger Trousers,Mature,Regular,34,34/86cm,32.0,28.0,34.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Jogger Trousers,Mature,Regular,36,36/91cm,34.0,28.0,36.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Jogger Trousers,Mature,Relaxed,28,28/71cm,27.0,28.5,28.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Jogger Trousers,Mature,Relaxed,30,30/76cm,29.0,28.5,30.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Jogger Trousers,Mature,Relaxed,32,32/81cm,31.0,28.5,32.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Jogger Trousers,Mature,Relaxed,34,34/86cm,33.0,28.5,34.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Jogger Trousers,Mature,Relaxed,36,36/91cm,35.0,28.5,36.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Jogger Trousers,Youth,Regular,28,28/71cm,26.0,28.0,28.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Jogger Trousers,Youth,Regular,30,30/76cm,28.0,28.0,30.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Jogger Trousers,Youth,Regular,32,32/81cm,30.0,28.0,32.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Jogger Trousers,Youth,Regular,34,34/86cm,32.0,28.0,34.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Jogger Trousers,Youth,Relaxed,28,28/71cm,27.0,28.5,28.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Jogger Trousers,Youth,Relaxed,30,30/76cm,29.0,28.5,30.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Jogger Trousers,Youth,Relaxed,32,32/81cm,31.0,28.5,32.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Jogger Trousers,Youth,Relaxed,34,34/86cm,33.0,28.5,34.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Trousers,Core,Loose,28,28/71cm,28.0,31.0,28.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Trousers,Core,Loose,30,30/76cm,30.0,31.0,30.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Trousers,Core,Loose,32,32/81cm,32.0,31.0,32.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Trousers,Core,Loose,34,34/86cm,34.0,31.0,34.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Trousers,Core,Loose,36,36/91cm,36.0,31.0,36.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Trousers,Core,Regular,28,28/71cm,,,,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Trousers,Core,Regular,30,30/76cm,,,,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Trousers,Core,Regular,32,32/81cm,,,,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Trousers,Core,Regular,34,34/86cm,,,,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Trousers,Core,Regular,36,36/91cm,,,,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Trousers,Core,Relax Tapered,28,28/71cm,27.0,28.5,28.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Trousers,Core,Relax Tapered,30,30/76cm,29.0,28.5,30.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Trousers,Core,Relax Tapered,32,32/81cm,31.0,28.5,32.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Trousers,Core,Relax Tapered,34,34/86cm,33.0,28.5,34.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Trousers,Core,Relax Tapered,36,36/91cm,35.0,28.5,36.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Trousers,Core,Slim,28,28/71cm,,,,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Trousers,Core,Slim,30,30/76cm,,,,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Trousers,Core,Slim,32,32/81cm,,,,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Trousers,Core,Slim,34,34/86cm,,,,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Trousers,Core,Slim,36,36/91cm,,,,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Trousers,Mature,Loose,28,28/71cm,28.0,31.0,28.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Trousers,Mature,Loose,30,30/76cm,30.0,31.0,30.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Trousers,Mature,Loose,32,32/81cm,32.0,31.0,32.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Trousers,Mature,Loose,34,34/86cm,34.0,31.0,34.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Trousers,Mature,Loose,36,36/91cm,36.0,31.0,36.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Trousers,Mature,Regular,28,28/71cm,,,,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Trousers,Mature,Regular,30,30/76cm,,,,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Trousers,Mature,Regular,32,32/81cm,,,,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Trousers,Mature,Regular,34,34/86cm,,,,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Trousers,Mature,Regular,36,36/91cm,,,,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Trousers,Mature,Relax Tapered,28,28/71cm,27.0,28.5,28.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Trousers,Mature,Relax Tapered,30,30/76cm,29.0,28.5,30.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Trousers,Mature,Relax Tapered,32,32/81cm,31.0,28.5,32.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Trousers,Mature,Relax Tapered,34,34/86cm,33.0,28.5,34.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Trousers,Mature,Relax Tapered,36,36/91cm,35.0,28.5,36.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Trousers,Mature,Slim,28,28/71cm,,,,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Trousers,Mature,Slim,30,30/76cm,,,,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Trousers,Mature,Slim,32,32/81cm,,,,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Trousers,Mature,Slim,34,34/86cm,,,,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Trousers,Mature,Slim,36,36/91cm,,,,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Trousers,Youth,Loose,28,28/71cm,28.0,31.0,28.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Trousers,Youth,Loose,30,30/76cm,30.0,31.0,30.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Trousers,Youth,Loose,32,32/81cm,32.0,31.0,32.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Trousers,Youth,Loose,34,34/86cm,34.0,31.0,34.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Trousers,Youth,Regular,30,30/76cm,,,,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Trousers,Youth,Regular,32,32/81cm,,,,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Trousers,Youth,Regular,34,34/86cm,,,,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Trousers,Youth,Regular,36,36/91cm,,,,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Trousers,Youth,Relax Tapered,28,28/71cm,27.0,28.5,28.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Trousers,Youth,Relax Tapered,30,30/76cm,29.0,28.5,30.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Trousers,Youth,Relax Tapered,32,32/81cm,31.0,28.5,32.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Trousers,Youth,Relax Tapered,34,34/86cm,33.0,28.5,34.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Trousers,Youth,Slim,30,30/76cm,,,,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Trousers,Youth,Slim,32,32/81cm,,,,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Trousers,Youth,Slim,34,34/86cm,,,,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Athleisure,Bottomwear,Trousers,Trousers,Youth,Slim,36,36/91cm,,,,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Cargo,Cargo,Core,Regular,28,28/71cm,29.5,29.5,28.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Cargo,Cargo,Core,Regular,30,30/76cm,31.5,29.5,30.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Cargo,Cargo,Core,Regular,32,32/81cm,33.5,29.5,32.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Cargo,Cargo,Core,Regular,34,34/86cm,35.5,29.5,34.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Cargo,Cargo,Core,Regular,36,36/91cm,37.5,29.5,36.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Cargo,Cargo,Core,Slim,28,28/71cm,29.5,29.5,28.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Cargo,Cargo,Core,Slim,30,30/76cm,31.5,29.5,30.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Cargo,Cargo,Core,Slim,32,32/81cm,33.5,29.5,32.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Cargo,Cargo,Core,Slim,34,34/86cm,35.5,29.5,34.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Cargo,Cargo,Core,Slim,36,36/91cm,37.5,29.5,36.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Cargo,Cargo,Mature,Regular,28,28/71cm,29.5,29.5,28.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Cargo,Cargo,Mature,Regular,30,30/76cm,31.5,29.5,30.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Cargo,Cargo,Mature,Regular,32,32/81cm,33.5,29.5,32.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Cargo,Cargo,Mature,Regular,34,34/86cm,35.5,29.5,34.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Cargo,Cargo,Mature,Regular,36,36/91cm,37.5,29.5,36.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Cargo,Cargo,Mature,Slim,28,28/71cm,29.5,29.5,28.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Cargo,Cargo,Mature,Slim,30,30/76cm,31.5,29.5,30.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Cargo,Cargo,Mature,Slim,32,32/81cm,33.5,29.5,32.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Cargo,Cargo,Mature,Slim,34,34/86cm,35.5,29.5,34.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Cargo,Cargo,Mature,Slim,36,36/91cm,37.5,29.5,36.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Cargo,Cargo,Youth,Regular,28,28/71cm,29.5,29.5,28.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Cargo,Cargo,Youth,Regular,30,30/76cm,31.5,29.5,30.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Cargo,Cargo,Youth,Regular,32,32/81cm,33.5,29.5,32.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Cargo,Cargo,Youth,Regular,34,34/86cm,35.5,29.5,34.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Cargo,Cargo,Youth,Relaxed,28,28/71cm,29.5,29.5,28.0,,,,,,,40.0,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Cargo,Cargo,Youth,Relaxed,30,30/76cm,31.5,29.5,30.0,,,,,,,40.5,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Cargo,Cargo,Youth,Relaxed,32,32/81cm,33.5,29.5,32.0,,,,,,,40.5,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Cargo,Cargo,Youth,Relaxed,34,34/86cm,35.5,29.5,34.0,,,,,,,40.75,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Cargo,Cargo,Youth,Slim,28,28/71cm,29.5,29.5,28.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Cargo,Cargo,Youth,Slim,30,30/76cm,31.5,29.5,30.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Cargo,Cargo,Youth,Slim,32,32/81cm,33.5,29.5,32.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Cargo,Cargo,Youth,Slim,34,34/86cm,35.5,29.5,34.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Cargo,Cargo,Youth,Straight,30,30/76cm,29.0,28.5,,,,,,,,39.0,,,,,,,30.0,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Cargo,Cargo,Youth,Straight,32,32/81cm,31.0,28.5,,,,,,,,39.25,,,,,,,32.0,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Cargo,Cargo,Youth,Straight,34,34/86cm,33.0,28.5,,,,,,,,39.5,,,,,,,34.0,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Cargo,Cargo,Youth,Straight,36,36/91cm,35.0,28.5,,,,,,,,39.75,,,,,,,36.0,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Chinos,Chinos,Core,Regular,28,28/71cm,29.5,29.5,28.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Chinos,Chinos,Core,Regular,30,30/76cm,31.5,29.5,30.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Chinos,Chinos,Core,Regular,32,32/81cm,33.5,29.5,32.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Chinos,Chinos,Core,Regular,34,34/86cm,35.5,29.5,34.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Chinos,Chinos,Core,Regular,36,36/91cm,37.5,29.5,36.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Chinos,Chinos,Core,Slim,28,28/71cm,29.0,29.5,28.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Chinos,Chinos,Core,Slim,30,30/76cm,32.0,29.5,30.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Chinos,Chinos,Core,Slim,32,32/81cm,33.0,29.5,32.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Chinos,Chinos,Core,Slim,34,34/86cm,35.0,29.5,34.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Chinos,Chinos,Core,Slim,36,36/91cm,37.0,29.5,36.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Chinos,Chinos,Core,Slim Cropped,28,28/71cm,,,,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Chinos,Chinos,Core,Slim Cropped,30,30/76cm,,,,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Chinos,Chinos,Core,Slim Cropped,32,32/81cm,,,,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Chinos,Chinos,Core,Slim Cropped,34,34/86cm,,,,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Chinos,Chinos,Core,Slim Cropped,36,36/91cm,,,,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Chinos,Chinos,Mature,Regular,28,28/71cm,29.5,29.5,28.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Chinos,Chinos,Mature,Regular,30,30/76cm,31.5,29.5,30.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Chinos,Chinos,Mature,Regular,32,32/81cm,33.5,29.5,32.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Chinos,Chinos,Mature,Regular,34,34/86cm,35.5,29.5,34.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Chinos,Chinos,Mature,Regular,36,36/91cm,37.5,29.5,36.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Chinos,Chinos,Mature,Slim,28,28/71cm,29.0,29.5,28.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Chinos,Chinos,Mature,Slim,30,30/76cm,32.0,29.5,30.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Chinos,Chinos,Mature,Slim,32,32/81cm,33.0,29.5,32.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Chinos,Chinos,Mature,Slim,34,34/86cm,35.0,29.5,34.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Chinos,Chinos,Mature,Slim,36,36/91cm,37.0,29.5,36.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Chinos,Chinos,Mature,Slim Cropped,28,28/71cm,,,,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Chinos,Chinos,Mature,Slim Cropped,30,30/76cm,,,,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Chinos,Chinos,Mature,Slim Cropped,32,32/81cm,,,,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Chinos,Chinos,Mature,Slim Cropped,34,34/86cm,,,,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Chinos,Chinos,Mature,Slim Cropped,36,36/91cm,,,,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Chinos,Chinos,Youth,Regular,28,28/71cm,29.5,28.0,28.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Chinos,Chinos,Youth,Regular,30,30/76cm,31.5,28.0,30.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Chinos,Chinos,Youth,Regular,32,32/81cm,33.5,28.0,32.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Chinos,Chinos,Youth,Regular,34,34/86cm,35.5,28.0,34.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Chinos,Chinos,Youth,Regular,36,36/91cm,37.5,29.5,36.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Chinos,Chinos,Youth,Relaxed,30,30/76cm,,,,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Chinos,Chinos,Youth,Relaxed,32,32/81cm,,,,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Chinos,Chinos,Youth,Relaxed,34,34/86cm,,,,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Chinos,Chinos,Youth,Relaxed,36,36/91cm,,,,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Chinos,Chinos,Youth,Slim,28,28/71cm,29.0,29.5,28.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Chinos,Chinos,Youth,Slim,30,30/76cm,32.0,29.5,30.0,,,,,,,,,,,,,,,
Men,Apparel,Woven,The Indian Garage Co,Casual,Bottomwear,Chinos,Chinos,Youth,Slim,32,32/81cm,33.0,29.5,32.0,,,,,,,,,,,,,,,
