gender,vertical,fabric_category,brand,usage,brick,product,sub_product,target_audience,fit,standard_size,barcode_size,garment_waist,inseam_length,to_fit_waist,across_shoulder,chest,front_length,to_fit_foot_length,outseam length,sleeve_length,outseam_length,Sleeve length,full_sleeve_length,half_sleeve_length,long_sleeve_length,short_sleeve_length,quarter_sleeve_length,to__waist,to__foot_length
Men,Apparel,Knitted,Hardsoda,Athleisure,Coordinates,Tracksuits Set,Front Open High Neck Sweatshirt And Joggers,Plus Size,Plus Fit,3XL,XXXL-1.21m,,,,,,,,,,,,,,,,,,
Men,Apparel,Knitted,Hardsoda,Athleisure,Coordinates,Tracksuits Set,Front Open High Neck Sweatshirt And Joggers,Plus Size,Plus Fit,4XL,4XL-1.26m,,,,,,,,,,,,,,,,,,
Men,Apparel,Knitted,Hardsoda,Athleisure,Coordinates,Tracksuits Set,Front Open High Neck Sweatshirt And Joggers,Plus Size,Plus Fit,5XL,5XL-1.31m,,,,,,,,,,,,,,,,,,
Men,Apparel,Knitted,Hardsoda,Athleisure,Coordinates,Tracksuits Set,Front Open High Neck Sweatshirt And Joggers,Plus Size,Plus Fit,6XL,6XL-1.36m,,,,,,,,,,,,,,,,,,
Men,Apparel,Knitted,Hardsoda,Athleisure,Coordinates,Tracksuits Set,Front Open High Neck Sweatshirt And Joggers,Plus Size,Plus Fit,XXL,XXL-1.16m,,,,,,,,,,,,,,,,,,
Men,Apparel,Knitted,Hardsoda,Casual,Coordinates,Tracksuits Set,Front Open High Neck Sweatshirt And Joggers,Plus Size,Plus Fit,3XL,XXXL-1.21m,,,,,,,,,,,,,,,,,,
Men,Apparel,Knitted,Hardsoda,Casual,Coordinates,Tracksuits Set,Front Open High Neck Sweatshirt And Joggers,Plus Size,Plus Fit,4XL,4XL-1.26m,,,,,,,,,,,,,,,,,,
Men,Apparel,Knitted,Hardsoda,Casual,Coordinates,Tracksuits Set,Front Open High Neck Sweatshirt And Joggers,Plus Size,Plus Fit,5XL,5XL-1.31m,,,,,,,,,,,,,,,,,,
Men,Apparel,Knitted,Hardsoda,Casual,Coordinates,Tracksuits Set,Front Open High Neck Sweatshirt And Joggers,Plus Size,Plus Fit,6XL,6XL-1.36m,,,,,,,,,,,,,,,,,,
Men,Apparel,Knitted,Hardsoda,Casual,Coordinates,Tracksuits Set,Front Open High Neck Sweatshirt And Joggers,Plus Size,Plus Fit,XXL,XXL-1.16m,,,,,,,,,,,,,,,,,,
Men,Apparel,Knitted,Hardsoda,Formal,Coordinates,Tracksuits Set,Front Open High Neck Sweatshirt And Joggers,Plus Size,Plus Fit,3XL,XXXL-1.21m,,,,,,,,,,,,,,,,,,
Men,Apparel,Knitted,Hardsoda,Formal,Coordinates,Tracksuits Set,Front Open High Neck Sweatshirt And Joggers,Plus Size,Plus Fit,4XL,4XL-1.26m,,,,,,,,,,,,,,,,,,
Men,Apparel,Knitted,Hardsoda,Formal,Coordinates,Tracksuits Set,Front Open High Neck Sweatshirt And Joggers,Plus Size,Plus Fit,5XL,5XL-1.31m,,,,,,,,,,,,,,,,,,
Men,Apparel,Knitted,Hardsoda,Formal,Coordinates,Tracksuits Set,Front Open High Neck Sweatshirt And Joggers,Plus Size,Plus Fit,6XL,6XL-1.36m,,,,,,,,,,,,,,,,,,
Men,Apparel,Knitted,Hardsoda,Formal,Coordinates,Tracksuits Set,Front Open High Neck Sweatshirt And Joggers,Plus Size,Plus Fit,XXL,XXL-1.16m,,,,,,,,,,,,,,,,,,
Men,Apparel,Knitted,Hardsoda,Lounge,Coordinates,Tracksuits Set,Front Open High Neck Sweatshirt And Joggers,Plus Size,Plus Fit,3XL,XXXL-1.21m,,,,,,,,,,,,,,,,,,
Men,Apparel,Knitted,Hardsoda,Lounge,Coordinates,Tracksuits Set,Front Open High Neck Sweatshirt And Joggers,Plus Size,Plus Fit,4XL,4XL-1.26m,,,,,,,,,,,,,,,,,,
Men,Apparel,Knitted,Hardsoda,Lounge,Coordinates,Tracksuits Set,Front Open High Neck Sweatshirt And Joggers,Plus Size,Plus Fit,5XL,5XL-1.31m,,,,,,,,,,,,,,,,,,
Men,Apparel,Knitted,Hardsoda,Lounge,Coordinates,Tracksuits Set,Front Open High Neck Sweatshirt And Joggers,Plus Size,Plus Fit,6XL,6XL-1.36m,,,,,,,,,,,,,,,,,,
Men,Apparel,Knitted,Hardsoda,Lounge,Coordinates,Tracksuits Set,Front Open High Neck Sweatshirt And Joggers,Plus Size,Plus Fit,XXL,XXL-1.16m,,,,,,,,,,,,,,,,,,
Men,Apparel,Knitted,Hardsoda,Street,Coordinates,Tracksuits Set,Front Open High Neck Sweatshirt And Joggers,Plus Size,Plus Fit,3XL,XXXL-1.21m,,,,,,,,,,,,,,,,,,
Men,Apparel,Knitted,Hardsoda,Street,Coordinates,Tracksuits Set,Front Open High Neck Sweatshirt And Joggers,Plus Size,Plus Fit,4XL,4XL-1.26m,,,,,,,,,,,,,,,,,,
Men,Apparel,Knitted,Hardsoda,Street,Coordinates,Tracksuits Set,Front Open High Neck Sweatshirt And Joggers,Plus Size,Plus Fit,5XL,5XL-1.31m,,,,,,,,,,,,,,,,,,
Men,Apparel,Knitted,Hardsoda,Street,Coordinates,Tracksuits Set,Front Open High Neck Sweatshirt And Joggers,Plus Size,Plus Fit,6XL,6XL-1.36m,,,,,,,,,,,,,,,,,,
Men,Apparel,Knitted,Hardsoda,Street,Coordinates,Tracksuits Set,Front Open High Neck Sweatshirt And Joggers,Plus Size,Plus Fit,XXL,XXL-1.16m,,,,,,,,,,,,,,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Casual,Coordinates,Coordinates,Crew Neck Sweatshirt And Shorts,Youth,Oversized,L,L-1.07m,,,,,,,,,,,,,,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Casual,Coordinates,Coordinates,Crew Neck Sweatshirt And Shorts,Youth,Oversized,M,M-1.02m,,,,,,,,,,,,,,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Casual,Coordinates,Coordinates,Crew Neck Sweatshirt And Shorts,Youth,Oversized,S,S-97cm,,,,,,,,,,,,,,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Casual,Coordinates,Coordinates,Crew Neck Sweatshirt And Shorts,Youth,Oversized,XL,XL-1.12m,,,,,,,,,,,,,,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Casual,Coordinates,Coordinates,Crew Neck Sweatshirt And Shorts,Youth,Regular,L,L-1.07m,,,,,,,,,,,,,,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Casual,Coordinates,Coordinates,Crew Neck Sweatshirt And Shorts,Youth,Regular,M,M-1.02m,,,,,,,,,,,,,,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Casual,Coordinates,Coordinates,Crew Neck Sweatshirt And Shorts,Youth,Regular,S,S-97cm,,,,,,,,,,,,,,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Casual,Coordinates,Coordinates,Crew Neck Sweatshirt And Shorts,Youth,Regular,XL,XL-1.12m,,,,,,,,,,,,,,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Casual,Coordinates,Coordinates,Crew Neck Sweatshirt And Shorts,Youth,Relaxed,L,L-1.07m,37.0,8.0,34.0,25.25,25.5,28.5,,,,20.0,,22.375,,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Casual,Coordinates,Coordinates,Crew Neck Sweatshirt And Shorts,Youth,Relaxed,M,M-1.02m,35.0,8.0,32.0,24.5,24.5,28.0,,,,19.75,,22.0,,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Casual,Coordinates,Coordinates,Crew Neck Sweatshirt And Shorts,Youth,Relaxed,S,S-97cm,33.0,8.0,30.0,23.75,23.5,27.5,,,,19.5,,21.625,,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Casual,Coordinates,Coordinates,Crew Neck Sweatshirt And Shorts,Youth,Relaxed,XL,XL-1.12m,39.0,8.0,36.0,26.0,26.5,29.0,,,,20.25,,22.75,,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Casual,Coordinates,Coordinates,Crew Neck Sweatshirt And Shorts,Youth,Relaxed,XXL,XXL-1.16m,41.0,8.0,38.0,26.75,27.5,29.5,,,,20.5,,23.125,,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Casual,Coordinates,Coordinates,Front Open Baseball Neck Sweatshirt And Joggers,Youth,Relaxed,L,L-1.07m,36.5,25.75,34.0,25.25,25.5,28.5,,,,39.75,,22.375,,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Casual,Coordinates,Coordinates,Front Open Baseball Neck Sweatshirt And Joggers,Youth,Relaxed,M,M-1.02m,34.5,25.75,32.0,24.5,24.5,28.0,,,,39.5,,22.0,,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Casual,Coordinates,Coordinates,Front Open Baseball Neck Sweatshirt And Joggers,Youth,Relaxed,S,S-97cm,32.5,25.75,30.0,23.75,23.5,27.5,,,,39.25,,21.625,,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Casual,Coordinates,Coordinates,Front Open Baseball Neck Sweatshirt And Joggers,Youth,Relaxed,XL,XL-1.12m,38.5,25.75,36.0,26.0,26.5,29.0,,,,40.0,,22.75,,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Casual,Coordinates,Coordinates,Front Open Baseball Neck Sweatshirt And Joggers,Youth,Relaxed,XXL,XXL-1.16m,40.5,25.75,38.0,26.75,27.5,29.5,,,,40.25,,23.125,,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Casual,Coordinates,Coordinates,Front Open High Neck Sweatshirt And Joggers,Youth,Relaxed,L,L-1.07m,28.0,28.5,34.0,25.25,25.5,28.5,,,,,,22.375,,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Casual,Coordinates,Coordinates,Front Open High Neck Sweatshirt And Joggers,Youth,Relaxed,M,M-1.02m,26.0,28.5,32.0,24.5,24.5,28.0,,,,,,22.0,,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Casual,Coordinates,Coordinates,Front Open High Neck Sweatshirt And Joggers,Youth,Relaxed,S,S-97cm,24.0,28.5,30.0,23.75,23.5,27.5,,,,,,21.625,,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Casual,Coordinates,Coordinates,Front Open High Neck Sweatshirt And Joggers,Youth,Relaxed,XL,XL-1.12m,30.0,28.5,36.0,26.0,26.5,29.0,,,,,,22.75,,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Casual,Coordinates,Coordinates,Front Open High Neck Sweatshirt And Joggers,Youth,Relaxed,XXL,XXL-1.16m,32.0,28.5,38.0,26.75,27.5,29.5,,,,,,23.125,,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Casual,Coordinates,Coordinates,Half Open High Neck Sweatshirt And Jogger,Youth,Relaxed,L,L-1.07m,28.0,28.5,34.0,20.25,23.75,28.5,,,,,,25.375,,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Casual,Coordinates,Coordinates,Half Open High Neck Sweatshirt And Jogger,Youth,Relaxed,M,M-1.02m,26.0,28.5,32.0,19.5,22.75,28.0,,,,,,25.0,,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Casual,Coordinates,Coordinates,Half Open High Neck Sweatshirt And Jogger,Youth,Relaxed,S,S-97cm,24.0,28.5,30.0,18.75,21.75,27.5,,,,,,24.625,,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Casual,Coordinates,Coordinates,Half Open High Neck Sweatshirt And Jogger,Youth,Relaxed,XL,XL-1.12m,30.0,28.5,36.0,21.0,24.75,29.0,,,,,,25.75,,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Casual,Coordinates,Coordinates,Half Open High Neck Sweatshirt And Jogger,Youth,Relaxed,XXL,XXL-1.16m,32.0,28.5,38.0,21.75,25.75,29.5,,,,,,26.125,,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Casual,Coordinates,Coordinates,Overhead Crew Neck Sweatshirt And Joggers,Youth,Oversized,L,L-1.07m,,,,,,,,,,,,,,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Casual,Coordinates,Coordinates,Overhead Crew Neck Sweatshirt And Joggers,Youth,Oversized,M,M-1.02m,,,,,,,,,,,,,,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Casual,Coordinates,Coordinates,Overhead Crew Neck Sweatshirt And Joggers,Youth,Oversized,S,S-97cm,,,,,,,,,,,,,,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Casual,Coordinates,Coordinates,Overhead Crew Neck Sweatshirt And Joggers,Youth,Oversized,XL,XL-1.12m,,,,,,,,,,,,,,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Casual,Coordinates,Coordinates,Overhead Crew Neck Sweatshirt And Joggers,Youth,Regular,L,L-1.07m,,,,,,,,,,,,,,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Casual,Coordinates,Coordinates,Overhead Crew Neck Sweatshirt And Joggers,Youth,Regular,M,M-1.02m,,,,,,,,,,,,,,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Casual,Coordinates,Coordinates,Overhead Crew Neck Sweatshirt And Joggers,Youth,Regular,S,S-97cm,,,,,,,,,,,,,,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Casual,Coordinates,Coordinates,Overhead Crew Neck Sweatshirt And Joggers,Youth,Regular,XL,XL-1.12m,,,,,,,,,,,,,,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Casual,Coordinates,Coordinates,Overhead Hooded Sweatshirt And Joggers,Youth,Oversized,L,L-1.07m,,,,,,,,,,,,,,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Casual,Coordinates,Coordinates,Overhead Hooded Sweatshirt And Joggers,Youth,Oversized,M,M-1.02m,,,,,,,,,,,,,,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Casual,Coordinates,Coordinates,Overhead Hooded Sweatshirt And Joggers,Youth,Oversized,S,S-97cm,,,,,,,,,,,,,,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Casual,Coordinates,Coordinates,Overhead Hooded Sweatshirt And Joggers,Youth,Oversized,XL,XL-1.12m,,,,,,,,,,,,,,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Casual,Coordinates,Coordinates,Overhead Hooded Sweatshirt And Joggers,Youth,Regular,L,L-1.07m,,,,,,,,,,,,,,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Casual,Coordinates,Coordinates,Overhead Hooded Sweatshirt And Joggers,Youth,Regular,M,M-1.02m,,,,,,,,,,,,,,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Casual,Coordinates,Coordinates,Overhead Hooded Sweatshirt And Joggers,Youth,Regular,S,S-97cm,,,,,,,,,,,,,,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Casual,Coordinates,Coordinates,Overhead Hooded Sweatshirt And Joggers,Youth,Regular,XL,XL-1.12m,,,,,,,,,,,,,,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Casual,Coordinates,Coordinates,Overhead Hooded Sweatshirt And Shorts,Youth,Oversized,L,L-1.07m,,,,,,,,,,,,,,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Casual,Coordinates,Coordinates,Overhead Hooded Sweatshirt And Shorts,Youth,Oversized,M,M-1.02m,,,,,,,,,,,,,,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Casual,Coordinates,Coordinates,Overhead Hooded Sweatshirt And Shorts,Youth,Oversized,S,S-97cm,,,,,,,,,,,,,,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Casual,Coordinates,Coordinates,Overhead Hooded Sweatshirt And Shorts,Youth,Oversized,XL,XL-1.12m,,,,,,,,,,,,,,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Casual,Coordinates,Coordinates,Overhead Hooded Sweatshirt And Shorts,Youth,Regular,L,L-1.07m,,,,,,,,,,,,,,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Casual,Coordinates,Coordinates,Overhead Hooded Sweatshirt And Shorts,Youth,Regular,M,M-1.02m,,,,,,,,,,,,,,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Casual,Coordinates,Coordinates,Overhead Hooded Sweatshirt And Shorts,Youth,Regular,S,S-97cm,,,,,,,,,,,,,,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Casual,Coordinates,Coordinates,Overhead Hooded Sweatshirt And Shorts,Youth,Regular,XL,XL-1.12m,,,,,,,,,,,,,,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Casual,Coordinates,Coordinates,Shirt And Pants,Youth,Relaxed,L,L-1.07m,32.0,30.0,32.0,23.2,47.0,29.0,,,,41.7,,,,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Casual,Coordinates,Coordinates,Shirt And Pants,Youth,Relaxed,M,M-1.02m,30.0,30.0,30.0,22.5,45.0,28.5,,,,41.5,,,,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Casual,Coordinates,Coordinates,Shirt And Pants,Youth,Relaxed,S,S-97cm,28.0,30.0,28.0,21.7,43.0,28.0,,,,41.2,,,,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Casual,Coordinates,Coordinates,Shirt And Pants,Youth,Relaxed,XL,XL-1.12m,34.0,30.0,34.0,24.0,49.0,29.5,,,,42.0,,,,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Lounge,Coordinates,Lounge Set,Shirt & Boxer,Core,Regular,L,L-1.07m,32.0,7.25,34.0,22.0,47.0,29.0,,,,18.75,,,9.5,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Lounge,Coordinates,Lounge Set,Shirt & Boxer,Core,Regular,M,M-1.02m,30.0,7.25,32.0,21.25,45.0,28.5,,,,18.5,,,9.25,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Lounge,Coordinates,Lounge Set,Shirt & Boxer,Core,Regular,S,S-97cm,28.0,7.25,30.0,20.5,43.0,28.0,,,,18.25,,,9.0,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Lounge,Coordinates,Lounge Set,Shirt & Boxer,Core,Regular,XL,XL-1.12m,34.0,7.25,36.0,22.75,49.0,29.5,,,,19.0,,,9.75,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Lounge,Coordinates,Lounge Set,Shirt & Boxer,Core,Regular,XXL,XXL-1.16m,36.0,7.25,38.0,23.5,51.0,30.0,,,,19.25,,,10.0,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Lounge,Coordinates,Lounge Set,Shirt & Boxer,Youth,Regular,L,L-1.07m,32.0,7.25,34.0,22.0,47.0,29.0,,,,18.75,,,9.5,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Lounge,Coordinates,Lounge Set,Shirt & Boxer,Youth,Regular,M,M-1.02m,30.0,7.25,32.0,21.25,45.0,28.5,,,,18.5,,,9.25,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Lounge,Coordinates,Lounge Set,Shirt & Boxer,Youth,Regular,S,S-97cm,28.0,7.25,30.0,20.5,43.0,28.0,,,,18.25,,,9.0,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Lounge,Coordinates,Lounge Set,Shirt & Boxer,Youth,Regular,XL,XL-1.12m,34.0,7.25,36.0,22.75,49.0,29.5,,,,19.0,,,9.75,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Resort,Coordinates,Coordinates,Shirt & Boxer,Core,Regular,L,L-1.07m,32.0,7.25,34.0,18.25,44.0,30.0,,,,18.75,,,9.0,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Resort,Coordinates,Coordinates,Shirt & Boxer,Core,Regular,M,M-1.02m,30.0,7.25,32.0,17.5,42.0,29.5,,,,18.5,,,8.75,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Resort,Coordinates,Coordinates,Shirt & Boxer,Core,Regular,S,S-97cm,28.0,7.25,30.0,16.75,40.0,29.0,,,,18.25,,,8.5,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Resort,Coordinates,Coordinates,Shirt & Boxer,Core,Regular,XL,XL-1.12m,34.0,7.25,36.0,19.0,46.0,30.5,,,,19.0,,,9.25,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Resort,Coordinates,Coordinates,Shirt & Boxer,Core,Regular,XXL,XXL-1.16m,36.0,7.25,38.0,19.75,48.0,31.0,,,,19.25,,,9.5,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Resort,Coordinates,Coordinates,Shirt & Boxer,Core,Relaxed,L,L-1.07m,32.0,9.0,34.0,22.25,47.0,29.0,,,,21.0,,,9.75,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Resort,Coordinates,Coordinates,Shirt & Boxer,Core,Relaxed,M,M-1.02m,30.0,9.0,32.0,21.5,45.0,28.5,,,,20.75,,,9.5,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Resort,Coordinates,Coordinates,Shirt & Boxer,Core,Relaxed,S,S-97cm,28.0,9.0,30.0,20.75,43.0,28.0,,,,20.5,,,9.25,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Resort,Coordinates,Coordinates,Shirt & Boxer,Core,Relaxed,XL,XL-1.12m,34.0,9.0,36.0,23.0,49.0,29.5,,,,21.25,,,10.0,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Resort,Coordinates,Coordinates,Shirt & Boxer,Core,Relaxed,XXL,XXL-1.16m,36.0,9.0,38.0,23.75,51.0,30.5,,,,21.5,,,10.25,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Resort,Coordinates,Coordinates,Shirt & Boxer,Youth,Regular,L,L-1.07m,32.0,7.25,34.0,18.25,44.0,30.0,,,,18.75,,,9.0,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Resort,Coordinates,Coordinates,Shirt & Boxer,Youth,Regular,M,M-1.02m,30.0,7.25,32.0,17.5,42.0,29.5,,,,18.5,,,8.75,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Resort,Coordinates,Coordinates,Shirt & Boxer,Youth,Regular,S,S-97cm,28.0,7.25,30.0,16.75,40.0,29.0,,,,18.25,,,8.5,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Resort,Coordinates,Coordinates,Shirt & Boxer,Youth,Regular,XL,XL-1.12m,34.0,7.25,36.0,19.0,46.0,30.5,,,,19.0,,,9.25,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Resort,Coordinates,Coordinates,Shirt & Boxer,Youth,Relaxed,L,L-1.07m,32.0,9.0,34.0,22.25,47.0,29.0,,,,21.0,,,9.75,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Resort,Coordinates,Coordinates,Shirt & Boxer,Youth,Relaxed,M,M-1.02m,30.0,9.0,32.0,21.5,45.0,28.5,,,,20.75,,,9.5,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Resort,Coordinates,Coordinates,Shirt & Boxer,Youth,Relaxed,S,S-97cm,28.0,9.0,30.0,20.75,43.0,28.0,,,,20.5,,,9.25,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Resort,Coordinates,Coordinates,Shirt & Boxer,Youth,Relaxed,XL,XL-1.12m,34.0,9.0,36.0,23.0,49.0,29.5,,,,21.25,,,10.0,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Resort,Coordinates,Coordinates,Shirt And Boxers,Youth,Regular,L,L-1.07m,,,,19.0,46.0,28.0,,,,,,,,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Resort,Coordinates,Coordinates,Shirt And Boxers,Youth,Regular,M,M-1.02m,,,,18.25,44.0,27.5,,,,,,,,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Resort,Coordinates,Coordinates,Shirt And Boxers,Youth,Regular,S,S-97cm,,,,17.5,42.0,27.0,,,,,,,,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Resort,Coordinates,Coordinates,Shirt And Boxers,Youth,Regular,XL,XL-1.12m,,,,19.75,48.0,28.5,,,,,,,,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Street,Coordinates,Coordinates,Crew Neck T-Shirt And Shorts,Core,Relaxed,L,L-1.07m,34.0,9.5,34.0,24.75,50.0,28.0,,,,22.0,,,10.25,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Street,Coordinates,Coordinates,Crew Neck T-Shirt And Shorts,Core,Relaxed,M,M-1.02m,32.0,9.5,32.0,24.0,48.0,27.5,,,,21.75,,,10.0,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Street,Coordinates,Coordinates,Crew Neck T-Shirt And Shorts,Core,Relaxed,S,S-97cm,30.0,9.5,30.0,23.25,46.0,27.0,,,,21.5,,,9.75,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Street,Coordinates,Coordinates,Crew Neck T-Shirt And Shorts,Core,Relaxed,XL,XL-1.12m,36.0,9.5,36.0,25.5,52.0,28.5,,,,22.25,,,10.5,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Street,Coordinates,Coordinates,Crew Neck T-Shirt And Shorts,Core,Relaxed,XXL,XXL-1.16m,38.0,9.5,38.0,26.25,54.0,29.0,,,,22.5,,,10.75,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Street,Coordinates,Coordinates,Overshirt And Cargo,Youth,Relaxed,L,L-1.07m,32.5,29.0,32.0,25.25,51.0,28.5,,,,41.25,,22.5,,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Street,Coordinates,Coordinates,Overshirt And Cargo,Youth,Relaxed,M,M-1.02m,30.5,29.0,30.0,24.5,49.0,28.0,,,,41.0,,22.5,,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Street,Coordinates,Coordinates,Overshirt And Cargo,Youth,Relaxed,S,S-76cm,28.5,29.0,28.0,23.75,47.0,27.5,,,,40.75,,22.125,,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Street,Coordinates,Coordinates,Overshirt And Cargo,Youth,Relaxed,XL,XL-1.12m,34.5,29.0,34.0,26.0,53.0,29.0,,,,41.5,,22.875,,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Street,Coordinates,Coordinates,Shirt & Boxer,Youth,Regular,L,L-1.07m,32.0,7.25,34.0,18.25,44.0,30.0,,,,18.75,,,9.0,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Street,Coordinates,Coordinates,Shirt & Boxer,Youth,Regular,M,M-1.02m,30.0,7.25,32.0,17.5,42.0,29.5,,,,18.5,,,8.75,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Street,Coordinates,Coordinates,Shirt & Boxer,Youth,Regular,S,S-97cm,28.0,7.25,30.0,16.75,40.0,29.0,,,,18.25,,,8.5,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Street,Coordinates,Coordinates,Shirt & Boxer,Youth,Regular,XL,XL-1.12m,34.0,7.25,36.0,19.0,46.0,30.5,,,,19.0,,,9.25,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Street,Coordinates,Coordinates,Shirt & Boxer,Youth,Relaxed,L,L-1.07m,32.0,9.0,34.0,22.25,47.0,29.0,,,,21.0,,,9.75,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Street,Coordinates,Coordinates,Shirt & Boxer,Youth,Relaxed,M,M-1.02m,30.0,9.0,32.0,21.5,45.0,28.5,,,,20.75,,,9.5,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Street,Coordinates,Coordinates,Shirt & Boxer,Youth,Relaxed,S,S-97cm,28.0,9.0,30.0,20.75,43.0,28.0,,,,20.5,,,9.25,,,,,
Men,Apparel,Knitted,The Indian Garage Co,Street,Coordinates,Coordinates,Shirt & Boxer,Youth,Relaxed,XL,XL-1.12m,34.0,9.0,36.0,23.0,49.0,29.5,,,,21.25,,,10.0,,,,,
